Locus_tag	Gene product (predicted)	Batch culture 1	Batch culture 2	standard deviation	Unlimited bioreactor 1	Unlimited bioreactor 2	standard deviation
MBURv2_210080	conserved protein of unknown function	15	9	4.242640687	11	12	0.707106781
MBURv2_210468	Protein NifY	12	7	3.535533906	11	10	0.707106781
MBURv2_210511	Cardiolipin synthase	6	10	2.828427125	11	10	0.707106781
MBURv2_10060	conserved exported protein of unknown function	12	10	1.414213562	10	10	0
MBURv2_10070	TrbF protein	23	9	9.899494937	10	11	0.707106781
MBURv2_20096	conserved protein of unknown function	0	11	7.778174593	10	9	0.707106781
MBURv2_20108	protein of unknown function	0	13	9.192388155	10	10	0
MBURv2_20110	protein of unknown function	0	11	7.778174593	10	10	0
MBURv2_20112	conserved membrane protein of unknown function	26	11	10.60660172	10	10	0
MBURv2_20114	conserved protein of unknown function	21	10	7.778174593	10	10	0
MBURv2_20145	putative squalene--hopene cyclase	0	8	5.656854249	10	10	0
MBURv2_20148	protein of unknown function	0	8	5.656854249	10	9	0.707106781
MBURv2_20331	"high-affinity phosphate transport protein (ABC superfamily, membrane)"	7	14	4.949747468	10	8	1.414213562
MBURv2_30002	Adenine phosphoribosyltransferase (fragment)	0	13	9.192388155	10	10	0
MBURv2_30120	conserved protein of unknown function	18	11	4.949747468	10	9	0.707106781
MBURv2_50251	Response regulator receiver protein	0	8	5.656854249	10	9	0.707106781
MBURv2_50255	putative Methyl-accepting chemotaxis sensory transducer	7	10	2.121320344	10	9	0.707106781
MBURv2_50272	Response regulator receiver protein	0	11	7.778174593	10	9	0.707106781
MBURv2_50276	CheW protein	0	11	7.778174593	10	9	0.707106781
MBURv2_50278	conserved protein of unknown function	25	12	9.192388155	10	10	0
MBURv2_50319	conserved exported protein of unknown function	0	14	9.899494937	10	10	0
MBURv2_60257	"Heme-copper quinol oxidase, subunit I"	14	17	2.121320344	10	12	1.414213562
MBURv2_60322	putative Cytochrome P450	19	14	3.535533906	10	9	0.707106781
MBURv2_130138	"Biopolymer transport protein, ExbD/TolR family"	0	8	5.656854249	10	11	0.707106781
MBURv2_130142	putative Hemagglutinin-related protein	5	9	2.828427125	10	10	0
MBURv2_130805	protein of unknown function	10	22	8.485281374	10	14	2.828427125
MBURv2_130968	protein of unknown function	0	10	7.071067812	10	8	1.414213562
MBURv2_160487	protein of unknown function	0	9	6.363961031	10	9	0.707106781
MBURv2_190056	Putative membrane-bound metal-dependent hydrolase (fragment)	25	4	14.8492424	10	8	1.414213562
MBURv2_190116	3-ketoacyl-CoA thiolase (Fatty oxidation complex beta subunit) (Beta-ketothiolase) (Acetyl-CoA acyltransferase)	0	9	6.363961031	10	11	0.707106781
MBURv2_210006	General secretion pathway protein E (Modular protein)	0	8	5.656854249	10	11	0.707106781
MBURv2_210239	conserved protein of unknown function	21	5	11.3137085	10	10	0
MBURv2_210467	Rhodanese-like protein	0	8	5.656854249	10	9	0.707106781
MBURv2_20061	"putative branched-chain amino acid transport protein (ABC superfamily, peri_bind)"	0	11	7.778174593	9	8	0.707106781
MBURv2_20149	conserved protein of unknown function	0	4	2.828427125	9	7	1.414213562
MBURv2_20150	conserved protein of unknown function	42	11	21.92031022	9	8	0.707106781
MBURv2_20368	Glucose 1-dehydrogenase 1	0	8	5.656854249	9	8	0.707106781
MBURv2_30083	putative polyketide synthase; enediyne polyketide synthase	6	10	2.828427125	9	8	0.707106781
MBURv2_30166	protein of unknown function	0	8	5.656854249	9	8	0.707106781
MBURv2_50181	putative Phage tail tube protein gp19	20	9	7.778174593	9	7	1.414213562
MBURv2_50188	conserved protein of unknown function	16	9	4.949747468	9	10	0.707106781
MBURv2_50253	conserved protein of unknown function	0	6	4.242640687	9	7	1.414213562
MBURv2_50433	Outer membrane efflux protein	0	7	4.949747468	9	8	0.707106781
MBURv2_50455	putative Histidine kinase	16	9	4.949747468	9	10	0.707106781
MBURv2_120113	conserved exported protein of unknown function	13	9	2.828427125	9	9	0
MBURv2_130140	conserved exported protein of unknown function	0	8	5.656854249	9	9	0
MBURv2_160506	putative Outer membrane hemin receptor	7	6	0.707106781	9	9	0
MBURv2_160557	conserved protein of unknown function	0	7	4.949747468	9	9	0
MBURv2_210008	conserved exported protein of unknown function	19	7	8.485281374	9	10	0.707106781
MBURv2_210012	conserved protein of unknown function	0	8	5.656854249	9	9	0
MBURv2_210475	putative iron-sulfur protein	0	8	5.656854249	9	10	0.707106781
MBURv2_10062	conserved exported protein of unknown function	0	8	5.656854249	8	7	0.707106781
MBURv2_10066	TrbJ protein of DNA transfer system	0	5	3.535533906	8	8	0
MBURv2_20063	"putative ureashort-chain amide or branched-chain amino acid uptake ABC transporter permease protein, possibly fusion"	31	10	14.8492424	8	8	0
MBURv2_20064	"putative branched-chain amino acid permease protein (ABC superfamily, membrane)"	8	13	3.535533906	8	9	0.707106781
MBURv2_20130	protein of unknown function	0	11	7.778174593	8	9	0.707106781
MBURv2_20138	conserved protein of unknown function	0	3	2.121320344	8	7	0.707106781
MBURv2_20139	conserved exported protein of unknown function	0	2	1.414213562	8	8	0
MBURv2_20365	protein of unknown function	14	7	4.949747468	8	8	0
MBURv2_20367	conserved protein of unknown function	13	8	3.535533906	8	7	0.707106781
MBURv2_30086	conserved protein of unknown function	9	12	2.121320344	8	10	1.414213562
MBURv2_30121	conserved protein of unknown function	8	11	2.121320344	8	8	0
MBURv2_30175	putative 4'-phosphopantetheinyl transferase HetI	0	6	4.242640687	8	8	0
MBURv2_50250	Chemotaxis protein methyltransferase 2	0	9	6.363961031	8	8	0
MBURv2_50258	Serine/threonine-protein kinase RsbT	0	9	6.363961031	8	8	0
MBURv2_60222	putative two-component response regulator protein	19	9	7.071067812	8	7	0.707106781
MBURv2_60226	protein of unknown function	0	9	6.363961031	8	9	0.707106781
MBURv2_130136	conserved exported protein of unknown function	5	5	0	8	7	0.707106781
MBURv2_160170	conserved exported protein of unknown function	11	6	3.535533906	8	7	0.707106781
MBURv2_160171	conserved exported protein of unknown function	0	4	2.828427125	8	7	0.707106781
MBURv2_160486	conserved protein of unknown function	0	5	3.535533906	8	6	1.414213562
MBURv2_160503	protein of unknown function	0	6	4.242640687	8	8	0
MBURv2_190059	Protein UmuD	0	2	1.414213562	8	8	0
MBURv2_210007	putative Bacterial type II secretion system protein F domain	7	6	0.707106781	8	9	0.707106781
MBURv2_210009	conserved exported protein of unknown function	7	6	0.707106781	8	9	0.707106781
MBURv2_210465	conserved protein of unknown function	7	8	0.707106781	8	8	0
MBURv2_210479	putative inner membrane NADH-quinone reductase	0	9	6.363961031	8	9	0.707106781
MBURv2_210483	Uncharacterized 15.7 kDa protein in draG 3'region	0	6	4.242640687	8	6	1.414213562
MBURv2_210487	Protein NifQ	0	8	5.656854249	8	8	0
MBURv2_210517	Nitrogenase molybdenum-iron protein beta chain	6	8	1.414213562	8	8	0
MBURv2_240004	conserved protein of unknown function	0	7	4.949747468	8	7	0.707106781
MBURv2_20140	L-sorbosone dehydrogenase	13	5	5.656854249	7	6	0.707106781
MBURv2_20155	"putative phosphorylase, carbohydrate binding"	5	8	2.121320344	7	7	0
MBURv2_20366	putative thiol disulfide isomerase	0	6	4.242640687	7	7	0
MBURv2_20369	conserved protein of unknown function	10	8	1.414213562	7	7	0
MBURv2_30082	conserved protein of unknown function	20	8	8.485281374	7	6	0.707106781
MBURv2_30119	Cytochrome c domain protein (fragment)	0	6	4.242640687	7	8	0.707106781
MBURv2_30122	"CRISPR-associated protein, Csm1 family"	3	9	4.242640687	7	7	0
MBURv2_30124	conserved protein of unknown function	0	8	5.656854249	7	7	0
MBURv2_30130	Adenosine deaminase	12	6	4.242640687	7	7	0
MBURv2_50189	conserved protein of unknown function	5	10	3.535533906	7	8	0.707106781
MBURv2_50192	conserved membrane protein of unknown function	8	8	0	7	8	0.707106781
MBURv2_50248	Chemotaxis response regulator protein-glutamate methylesterase 3	0	9	6.363961031	7	7	0
MBURv2_50252	CheA signal transduction histidine kinase	18	9	6.363961031	7	7	0
MBURv2_50271	Methyl-accepting chemotaxis sensory transducer	14	10	2.828427125	7	7	0
MBURv2_60258	"Heme-copper quinol oxidase, subunit II"	25	8	12.02081528	7	8	0.707106781
MBURv2_80009	protein of unknown function	6	8	1.414213562	7	6	0.707106781
MBURv2_130056	protein of unknown function	0	5	3.535533906	7	7	0
MBURv2_130135	conserved exported protein of unknown function	0	6	4.242640687	7	6	0.707106781
MBURv2_130139	MotA/TolQ/ExbB proton channel family domain protein	19	5	9.899494937	7	7	0
MBURv2_130667	conserved protein of unknown function	0	7	4.949747468	7	8	0.707106781
MBURv2_190102	protein of unknown function	0	6	4.242640687	7	6	0.707106781
MBURv2_190114	acyl coenzyme A dehydrogenase	4	7	2.121320344	7	8	0.707106781
MBURv2_190115	3-hydroxyacyl-CoA dehydrogenase NAD-binding	11	10	0.707106781	7	7	0
MBURv2_210004	conserved protein of unknown function	6	5	0.707106781	7	8	0.707106781
MBURv2_210458	putative serine acetyltransferase	0	7	4.949747468	7	7	0
MBURv2_210476	Electron transport complex protein rnfC	0	7	4.949747468	7	7	0
MBURv2_210515	Ferredoxin-1	0	6	4.242640687	7	7	0
MBURv2_210516	Protein NifT	0	5	3.535533906	7	5	1.414213562
MBURv2_240001	conserved protein of unknown function	0	5	3.535533906	7	7	0
MBURv2_240002	conserved hypothetical protein	0	6	4.242640687	7	7	0
MBURv2_240037	Integrase family protein	0	7	4.949747468	7	6	0.707106781
MBURv2_10068	TrbH protein of DNA transfer system	0	4	2.828427125	6	4	1.414213562
MBURv2_10069	Conjugal transfer protein TrbG	0	4	2.828427125	6	6	0
MBURv2_20089	Diguanylate cyclase (Modular protein)	9	6	2.121320344	6	5	0.707106781
MBURv2_20109	conserved membrane protein of unknown function	7	7	0	6	6	0
MBURv2_20137	conserved membrane protein of unknown function	17	6	7.778174593	6	5	0.707106781
MBURv2_20327	Pyruvate kinase	5	7	1.414213562	6	6	0
MBURv2_30123	protein of unknown function	18	8	7.071067812	6	6	0
MBURv2_50186	conserved protein of unknown function	0	6	4.242640687	6	5	0.707106781
MBURv2_50187	putative Phage baseplate outer wedge protein (Acidic lysozyme)	0	5	3.535533906	6	5	0.707106781
MBURv2_50247	CheW protein	0	6	4.242640687	6	6	0
MBURv2_50274	CheA signal transduction histidine kinase	4	6	1.414213562	6	6	0
MBURv2_50279	protein of unknown function	0	14	9.899494937	6	7	0.707106781
MBURv2_50280	conserved protein of unknown function	0	9	6.363961031	6	7	0.707106781
MBURv2_50282	protein of unknown function	0	10	7.071067812	6	7	0.707106781
MBURv2_60215	Formamidase	7	7	0	6	5	0.707106781
MBURv2_130134	conserved exported protein of unknown function	11	7	2.828427125	6	6	0
MBURv2_130850	protein of unknown function	0	4	2.828427125	6	5	0.707106781
MBURv2_160485	Type III restriction protein res subunit	13	4	6.363961031	6	5	0.707106781
MBURv2_210456	Homocitrate synthase	8	5	2.121320344	6	6	0
MBURv2_210474	putative inner membrane subunit of an electron transport system	0	2	1.414213562	6	7	0.707106781
MBURv2_210477	putative inner membrane oxidoreductase	16	8	5.656854249	6	7	0.707106781
MBURv2_210480	Protein RnfH	0	8	5.656854249	6	5	0.707106781
MBURv2_210482	Ferredoxin-like protein in nif region	0	4	2.828427125	6	6	0
MBURv2_210484	Type A flavoprotein fprA	7	6	0.707106781	6	6	0
MBURv2_240041	protein of unknown function	0	11	7.778174593	6	6	0
MBURv2_250044	protein of unknown function	0	5	3.535533906	6	8	1.414213562
MBURv2_20060	conserved exported protein of unknown function	14	5	6.363961031	5	4	0.707106781
MBURv2_20091	protein of unknown function	0	5	3.535533906	5	6	0.707106781
MBURv2_20093	conserved protein of unknown function	0	4	2.828427125	5	4	0.707106781
MBURv2_20147	Lipid A biosynthesis acyltransferase	10	7	2.121320344	5	6	0.707106781
MBURv2_20328	putative ABC transporter component; periplasmic phosphate-binding protein	17	6	7.778174593	5	5	0
MBURv2_20330	"high-affinity phosphate transport protein (ABC superfamily, membrane)"	0	7	4.949747468	5	5	0
MBURv2_50180	putative phage tail sheath protein FI	4	6	1.414213562	5	5	0
MBURv2_50184	conserved protein of unknown function	12	5	4.949747468	5	5	0
MBURv2_50185	conserved protein of unknown function	5	7	1.414213562	5	5	0
MBURv2_50273	Anti-sigma-factor antagonist	27	6	14.8492424	5	5	0
MBURv2_60221	putative two-component sensor kinase	0	6	4.242640687	5	5	0
MBURv2_130845	protein of unknown function	0	3	2.121320344	5	5	0
MBURv2_130971	protein of unknown function	0	8	5.656854249	5	5	0
MBURv2_160507	conserved protein of unknown function	0	3	2.121320344	5	4	0.707106781
MBURv2_210005	conserved protein of unknown function	13	2	7.778174593	5	5	0
MBURv2_210464	conserved protein of unknown function	18	6	8.485281374	5	6	0.707106781
MBURv2_240003	conserved protein of unknown function	0	5	3.535533906	5	5	0
MBURv2_240040	protein of unknown function	0	4	2.828427125	5	4	0.707106781
MBURv2_20125	protein of unknown function	0	7	4.949747468	4	3	0.707106781
MBURv2_20253	conserved protein of unknown function	32	21	7.778174593	4	5	0.707106781
MBURv2_20254	conserved protein of unknown function	0	7	4.949747468	4	4	0
MBURv2_50179	conserved protein of unknown function	0	6	4.242640687	4	4	0
MBURv2_50190	conserved protein of unknown function	7	5	1.414213562	4	4	0
MBURv2_50191	conserved protein of unknown function	0	4	2.828427125	4	4	0
MBURv2_50246	Methyl-accepting chemotaxis sensory transducer	14	5	6.363961031	4	5	0.707106781
MBURv2_60192	protein of unknown function	0	1	0.707106781	4	3	0.707106781
MBURv2_80010	protein of unknown function	0	2	1.414213562	4	3	0.707106781
MBURv2_130804	protein of unknown function	0	4	2.828427125	4	6	1.414213562
MBURv2_160151	conserved exported protein of unknown function	0	4	2.828427125	4	3	0.707106781
MBURv2_160470	Phosphoesterase PA-phosphatase related protein	0	3	2.121320344	4	3	0.707106781
MBURv2_210457	conserved protein of unknown function	0	4	2.828427125	4	4	0
MBURv2_210463	conserved protein of unknown function	9	5	2.828427125	4	4	0
MBURv2_240043	Site-specific recombinase XerC	8	2	4.242640687	4	3	0.707106781
MBURv2_10063	protein of unknown function	0	6	4.242640687	3	3	0
MBURv2_20094	Transport-associated protein	0	2	1.414213562	3	3	0
MBURv2_20095	conserved protein of unknown function	0	3	2.121320344	3	3	0
MBURv2_20118	conserved membrane protein of unknown function	0	4	2.828427125	3	3	0
MBURv2_20252	conserved protein of unknown function	0	2	1.414213562	3	3	0
MBURv2_30135	CRISPR-associated endonuclease Cas1	0	4	2.828427125	3	3	0
MBURv2_30136	conserved protein of unknown function	0	3	2.121320344	3	3	0
MBURv2_30137	CRISPR-associated endoribonuclease Cas2	0	4	2.828427125	3	3	0
MBURv2_50182	conserved protein of unknown function	0	5	3.535533906	3	4	0.707106781
MBURv2_50183	conserved protein of unknown function	0	1	0.707106781	3	4	0.707106781
MBURv2_60219	putative ABC transporter permease component; short-chain amides/urea permease protein	0	4	2.828427125	3	3	0
MBURv2_160152	conserved protein of unknown function	0	2	1.414213562	3	3	0
MBURv2_160484	protein of unknown function	0	4	2.828427125	3	5	1.414213562
MBURv2_210079	exported protein of unknown function	0	0	0	3	3	0
MBURv2_210459	conserved protein of unknown function	0	3	2.121320344	3	3	0
MBURv2_210460	"Ferredoxin, 2Fe-2s"	0	4	2.828427125	3	2	0.707106781
MBURv2_210462	conserved protein of unknown function	0	6	4.242640687	3	3	0
MBURv2_30134	CRISPR-associated endoribonuclease Cas2 1	0	3	2.121320344	2	2	0
MBURv2_30169	Linear gramicidin synthase subunit D [Includes: ATP-dependent D-leucine adenylase ; Leucine racemase [ATP-hydrolyzing] ; ATP-dep	5	2	2.121320344	2	2	0
MBURv2_50178	conserved protein of unknown function	14	3	7.778174593	2	2	0
MBURv2_60216	"putative branched-chain amino acid transport protein (ABC superfamily, ATP_bind)"	13	1	8.485281374	2	2	0
MBURv2_60217	"putative branched-chain amino acid transport protein (ABC superfamily, atp_bind)"	0	5	3.535533906	2	3	0.707106781
MBURv2_130993	conserved protein of unknown function	0	1	0.707106781	2	2	0
MBURv2_210461	conserved protein of unknown function	0	3	2.121320344	2	2	0
MBURv2_240042	conserved protein of unknown function	0	4	2.828427125	2	3	0.707106781
MBURv2_240044	protein of unknown function	0	5	3.535533906	2	2	0
MBURv2_20119	protein of unknown function	0	1	0.707106781	1	1	0
MBURv2_20381	protein of unknown function	0	6	4.242640687	1	3	1.414213562
MBURv2_50292	protein of unknown function	0	4	2.828427125	1	1	0
MBURv2_60218	putative ABC transporter permease component; urea permease protein UrtC	0	3	2.121320344	1	2	0.707106781
MBURv2_20037	"fragment of bifunctional protein [Includes: ribonuclease HI; DNA polymerase III ,epsilon subunit, 3-5 exonucleolytic proofreadin"	0	0	0	0	0	0
MBURv2_20040	"fragment of bifunctional protein [Includes: ribonuclease HI; DNA polymerase III ,epsilon subunit, 3-5 exonucleolytic proofreadin"	0	0	0	0	0	0
MBURv2_20174	fragment of bifunctional protein [Includes: putative prephenate or cyclohexadienyl dehydrogenase; 3-phosphoshikimate 1-carboxyvi	0	0	0	0	0	0
MBURv2_20175	fragment of bifunctional protein [Includes: putative prephenate or cyclohexadienyl dehydrogenase; 3-phosphoshikimate 1-carboxyvi	0	0	0	0	0	0
MBURv2_30001	protein of unknown function	0	0	0	0	0	0
MBURv2_30003	protein of unknown function	0	0	0	0	0	0
