Gene ID	product	MB_31_BR1	MB_31_BR2	MIX_31_13_BR1	MIX_31_13_BR2	MIX_31_JLW8_BR1	MIX_31_JLW8_BR2
T449DRAFT_4390	outer membrane protein/peptidoglycan-associated (lipo)protein	2281.07938	2360.747537	1988.477015	2227.864604	2527.71892	2290.961084
T449DRAFT_4391	cysteine export CydDC family ABC transporter permease subunit/ATP-binding protein CydD	1335.861472	1142.482859	1337.842716	1308.485872	1086.6465	1185.346454
T449DRAFT_4392	cysteine export CydDC family ABC transporter permease subunit/ATP-binding protein CydC	1176.290552	995.7155396	1069.311696	996.2952595	954.2236292	986.5484389
T449DRAFT_4393	hypothetical protein	4191.570558	5368.997953	3472.6162	3948.985025	5859.062909	5820.423172
T449DRAFT_4394	Domain of unknown function (DUF3391)	3058.006646	3937.776773	2503.402089	2864.009534	5921.379555	4617.004171
T449DRAFT_4395	"histidine kinase,CheW-like protein"	6449.106688	7568.589218	5586.215196	5692.727954	11599.98385	8640.803569
T449DRAFT_4396	methylase of chemotaxis methyl-accepting protein	4655.45979	5169.47114	3960.591925	4050.333862	7589.648076	6192.505018
T449DRAFT_4397	chemotaxis response regulator containing a CheY-like receiver domain and a methylesterase domain	10284.0406	10694.82905	7805.686637	7574.920633	14376.96935	11978.90928
T449DRAFT_4398	chemotaxis signal transduction protein	6173.56346	7307.669539	4770.034892	4919.943075	11506.50888	8701.399755
T449DRAFT_4399	ATPase involved in chromosome partitioning	3214.089677	3662.468141	2541.90116	2446.850483	6183.62877	4708.429996
T449DRAFT_4400	methyl-accepting chemotaxis protein	41834.61216	58639.77932	28362.26557	30903.25105	106514.7258	67513.71952
T449DRAFT_4401	Response regulator receiver domain protein	2788.567224	3708.51279	2267.595279	2201.622494	6540.651216	3955.761575
T449DRAFT_4402	chemotaxis protein histidine kinase-like protein	9650.116781	11493.89556	7122.328127	7140.568477	20472.3162	13656.46686
T449DRAFT_4403	PAS domain S-box	2496.456523	2804.886549	2037.56333	1922.008294	4580.27342	3450.793354
T449DRAFT_4404	uncharacterized domain HDIG-containing protein	50054.69447	58371.18554	32048.55162	44822.42787	70437.28299	68049.51738
T449DRAFT_4405	HD-GYP domain-containing protein	28089.71374	31848.50832	19203.33659	25113.69876	38949.20149	37346.38649
T449DRAFT_4406	hypothetical protein	2588.885581	2913.283327	1767.107357	2440.516181	3581.908834	3219.039518
T449DRAFT_4407	hypothetical protein	6004.400845	7197.354233	4251.25991	6227.524047	8249.165904	7883.882784
T449DRAFT_4408	PAS domain S-box	25652.55133	29011.96607	17905.9179	22234.30592	36627.90646	34735.43502
T449DRAFT_4409	HD domain	12985.4106	14513.65714	10096.38136	11403.55392	18879.34696	17655.81517
T449DRAFT_4410	methyl-accepting chemotaxis sensory transducer with Pas/Pac sensor	31625.56118	36175.74608	25417.08665	28691.67465	47639.77697	46188.11425
T449DRAFT_4411	hypothetical protein	2328.165881	3086.910026	2056.812866	2304.781132	3838.964995	3680.421008
T449DRAFT_4412	LysM domain-containing protein	3780.871633	4596.790815	3050.088897	3488.390759	7062.553119	5725.808073
T449DRAFT_4413	predicted signal transduction protein	8455.514812	11760.57082	7399.521438	8322.368303	16620.36857	12297.83658
T449DRAFT_4414	diguanylate cyclase (GGDEF) domain-containing protein	1920.082873	1940.590112	1430.240486	1360.970091	2136.941624	1925.257783
T449DRAFT_4415	hypothetical protein	590.3252065	519.9208309	282.0056948	384.5826388	563.4463334	560.2489519
T449DRAFT_4416	cyd operon protein YbgT	2590.629525	2575.622566	1421.578195	1598.053977	2336.874194	2421.721276
T449DRAFT_4417	"cytochrome d oxidase cyd, subunit II"	3527.127711	3477.330281	2036.600854	2469.472991	3905.176431	3597.499911
T449DRAFT_4418	cytochrome bd-I ubiquinol oxidase subunit 1 apoprotein	5806.463147	5952.230177	3855.681956	4531.740835	6326.437748	6185.063381
T449DRAFT_4419	NAD(FAD)-dependent dehydrogenase	3968.345665	3976.147314	2675.685432	3441.335942	3389.765845	3608.130821
T449DRAFT_4420	Protein of unknown function (DUF2892)	579.8615397	565.9654801	375.3659418	529.366691	537.4810646	544.302587
T449DRAFT_4421	outer membrane protein	1944.498095	1648.014737	1318.59318	1668.636202	1631.917145	1782.803591
T449DRAFT_4422	"RND family efflux transporter, MFP subunit"	546.7265945	467.161337	453.3265605	566.4676044	477.7609463	592.1416816
T449DRAFT_4423	cation/multidrug efflux pump	2429.314661	2048.027627	1943.240607	2077.65115	1956.483006	2170.831802
T449DRAFT_4424	YeeE/YedE family protein (DUF395)	1556.470449	1295.965023	1603.486305	1523.85215	1300.859968	1290.592462
T449DRAFT_4425	predicted transporter component	1373.356278	1359.276416	1515.900919	1605.293179	1245.03464	1394.775379
T449DRAFT_4426	TIGR00701 family protein	804.8303776	874.8483354	947.0771455	875.0386158	756.8875861	768.6147859
T449DRAFT_4427	Peroxiredoxin	631.3079018	612.9693929	638.1221011	618.046923	598.4994463	656.990232
T449DRAFT_4428	Ion channel	686.2421529	726.1624889	597.6980766	689.5340488	691.9744141	757.983876
T449DRAFT_4429	hypothetical protein	122.0761136	167.871117	105.8724451	147.4987532	162.2829301	170.0945584
T449DRAFT_4430	predicted membrane protein	1002.768076	989.000695	915.315412	984.5315553	852.9590808	908.9427967
T449DRAFT_4431	hypothetical protein	2574.934025	2510.392647	2548.638497	2707.461777	2325.189823	3090.405509
T449DRAFT_4432	hypothetical protein	149.9792253	175.5452252	193.4578316	149.3085539	168.7742473	154.1481936
T449DRAFT_4433	beta-glucosidase-like glycosyl hydrolase	3344.013541	3060.050647	3395.618058	3335.462604	3145.692318	3491.190812
T449DRAFT_4434	L-fucose:H+ symporter permease	3695.418353	3668.223722	3308.032672	3590.644496	3439.099855	3576.238091
T449DRAFT_4435	hypothetical protein	784.7750161	714.6513266	679.5086024	655.1478364	543.9723818	622.9713203
T449DRAFT_4436	pyruvate kinase	2596.733331	2272.495292	1975.00234	2169.046083	2406.98042	2496.137645
T449DRAFT_4437	hypothetical protein	770.8234602	716.5698537	695.8707075	707.6320554	719.2379463	861.1037021
T449DRAFT_4438	6-phosphofructokinase	1602.684977	1521.391952	1428.315533	1474.082632	1598.162296	1520.220116
T449DRAFT_4439	Domain of unknown function (DUF4124)	558.0622337	630.2361364	567.8612966	563.7529034	628.3595055	683.5675067
T449DRAFT_4440	epoxyqueuosine reductase	616.4843737	596.661913	683.3585095	618.046923	562.14807	541.113314
T449DRAFT_4441	"yjeF-like protein, hydroxyethylthiazole kinase-related"	2636.844054	2581.378148	7455.345091	4606.847562	2099.291984	2318.60145
T449DRAFT_4442	tRNA threonylcarbamoyl adenosine modification protein YjeE	462.1452872	432.6278501	822.9176417	599.9489165	341.443285	411.4162132
T449DRAFT_4443	N-acetylmuramoyl-L-alanine amidase	7963.722469	8377.24837	10526.60848	9508.692631	7638.982087	9316.929438
T449DRAFT_4444	DNA mismatch repair protein MutL	8353.49406	7994.502223	9582.418761	8651.752022	8289.412071	8335.696454
T449DRAFT_4445	tRNA isopentenyltransferase MiaA	1586.989477	1783.270894	2065.475157	1998.019921	1912.342049	1838.084322
T449DRAFT_4446	cold shock protein	37399.76135	40422.40571	39536.62092	36215.01597	45984.49108	49681.43125
T449DRAFT_4447	conserved protein of DIM6/NTAB family	3054.518757	3178.040061	3405.242826	3467.578051	2912.004898	3102.09951
T449DRAFT_4448	flagellar motor protein	333.0933957	333.8237069	325.3171496	323.0494166	442.7078334	415.6685772
T449DRAFT_4449	flagellar motor component	653.9791801	727.1217525	682.3960327	729.3496632	778.9580646	832.4002454
T449DRAFT_4450	"two component transcriptional regulator, LuxR family"	7867.805522	7388.247675	7724.838588	8089.808919	5834.395904	7065.302721
T449DRAFT_4451	"Methylene-tetrahydromethanopterin dehydrogenase, N-terminal"	9238.545884	10117.35241	10051.14495	10578.28482	12760.63136	10668.11809
T449DRAFT_4452	"Shikimate / quinate 5-dehydrogenase/Methylene-tetrahydromethanopterin dehydrogenase, N-terminal"	15561.2166	16640.34438	18493.02873	19052.67638	17852.42058	17077.49367
T449DRAFT_4453	"5,10-methenyltetrahydrofolate synthetase"	1420.442779	1328.579983	1275.281725	1348.301487	1152.857936	1273.583006
T449DRAFT_4454	diaminopimelate decarboxylase	1947.985984	1871.523139	1705.508843	1743.742929	2112.274619	1956.087422
T449DRAFT_4455	"Zn-dependent oxidoreductase, NADPH:quinone reductase"	3057.134674	3102.258242	3007.739919	3011.508287	2867.863941	3161.632605
T449DRAFT_4456	penicillin-binding protein 1B	10526.44888	9819.021449	11346.63869	10435.31057	10191.36801	11110.36394
T449DRAFT_4457	periplasmic chaperone LolA	5500.40089	5323.912567	4972.155014	5013.147809	5198.246818	5520.631512
T449DRAFT_4458	AAA ATPase	4761.840403	4304.21544	4198.323688	4173.400306	4266.093667	4400.133609
T449DRAFT_4459	hypothetical protein	470.8650096	448.93533	424.4522573	411.7296486	456.9887312	450.7505799
T449DRAFT_4460	hypothetical protein	4863.861155	4962.270218	4501.503872	4488.30562	5108.666641	5300.571677
T449DRAFT_4461	hypothetical protein	205.7854487	233.1010367	191.532878	193.6486699	262.2492151	275.3405665
T449DRAFT_4462	hypothetical protein	592.069151	570.7617978	502.412876	551.0842989	511.5157958	582.5738627
T449DRAFT_4463	"acetyl-CoA carboxylase, carboxyl transferase, alpha subunit"	10454.07519	10559.57289	11540.09652	11707.60042	9705.817485	10141.88805
T449DRAFT_4464	tRNA(Ile)-lysidine synthetase	13130.15799	12149.07255	12156.08165	12360.93846	12007.63857	12025.68528
T449DRAFT_4465	CTP synthase	11006.90559	12477.14068	13766.3053	13453.15315	15127.36562	11924.69164
T449DRAFT_4466	3-deoxy-8-phosphooctulonate synthase	4822.87846	5463.005779	5692.087641	5999.489165	6661.389716	5239.975491
T449DRAFT_4467	phosphopyruvate hydratase	16319.83245	21011.70827	19890.54501	21604.4953	25678.3526	19691.63441
T449DRAFT_4468	septum formation initiator	2871.404587	3284.518312	3352.306604	3508.298566	4229.742291	4048.250491
T449DRAFT_4469	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	1768.359703	2311.825097	2249.308221	2449.565184	3204.114172	2136.81289
T449DRAFT_4470	"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase"	1538.159032	1747.778144	1886.454477	1737.408627	2408.278683	1826.390321
T449DRAFT_4471	hypothetical protein	912.0829631	1036.004608	1171.334234	948.3355422	1225.560688	971.6651651
T449DRAFT_4472	hypothetical protein	490.0483989	550.6172637	494.7130618	563.7529034	507.6210054	557.0596789
T449DRAFT_4473	cold shock protein	2650.79561	2653.322912	4230.085421	4952.519487	1730.585167	1794.497592
T449DRAFT_4474	cold-shock DNA-binding protein family	1137.923773	1181.812664	2119.373856	2254.106713	686.7813603	788.8135148
T449DRAFT_4475	Protein of unknown function (DUF2934)	411.5708973	349.1719233	526.4747953	553.7989998	296.0040646	301.9178412
T449DRAFT_4476	predicted ATP-dependent protease	3245.480678	3153.099209	2616.974348	3373.468417	2740.634124	3017.05223
T449DRAFT_4477	Zn-dependent protease with chaperone function	1212.041414	1072.456622	1123.210395	1237.903647	1051.593387	1043.955352
T449DRAFT_4478	"ABC-type transport system involved in resistance to organic solvents, auxiliary component"	1650.64345	1577.9885	1616.96098	1936.486699	1272.298172	1459.62393
T449DRAFT_4479	hypothetical protein	3983.169193	3374.689083	3744.997127	4243.982531	1350.193979	2554.60765
T449DRAFT_4480	selenocysteine lyase	2402.283521	2287.843509	2151.13559	2222.435202	2194.065215	2209.103078
T449DRAFT_4482	conserved hypothetical protein	71.50172369	61.39286564	91.43529352	68.77242482	85.68538711	68.03782338
T449DRAFT_4483	"negative transcriptional regulator, PaiB family"	153.4671143	162.1155358	187.6829709	154.7379558	177.8620914	157.3374666
T449DRAFT_4484	hypothetical protein	1840.733399	2047.068364	1674.709587	1787.178145	1912.342049	2118.740344
T449DRAFT_4485	hypothetical protein	1013.231743	1164.54592	1051.024637	1093.119594	1102.225661	1102.425357
T449DRAFT_4486	transposase	1364.636556	1445.610133	1218.495596	1371.828895	1491.704694	1459.62393
T449DRAFT_4487	hypothetical protein	1505.024086	1559.762493	948.0396223	1176.370425	1141.173565	1464.939385
T449DRAFT_4488	"transcriptional regulator, TetR family"	5277.175997	5520.56159	6254.174077	4306.420654	5544.883157	5753.448439
T449DRAFT_4489	O-methyltransferase	5984.345484	6677.433402	7022.230543	5413.113753	7070.3427	6357.284122
T449DRAFT_4490	Protein of unknown function (DUF2380)	2962.961672	3698.920155	4343.657681	4538.075138	3178.148904	2644.970384
T449DRAFT_4491	Protein of unknown function (DUF3047)	8731.05804	10930.80788	14440.03904	15329.91643	7498.769635	6952.615076
T449DRAFT_4492	"DNA-binding domain-containing protein, AraC-type"	1163.210968	992.8377491	923.977703	914.8542301	1020.435065	973.7913471
T449DRAFT_4493	nitrate/nitrite transporter	2810.36653	2539.170552	2646.811128	2823.289019	2361.541199	2614.140745
T449DRAFT_4494	chemotaxis response regulator containing a CheY-like receiver domain and a methylesterase domain	3832.317995	3565.582525	3576.563692	3402.425228	3606.575839	3733.575558
T449DRAFT_4495	GxxExxY protein	655.7231245	706.9772184	579.4110179	626.191026	846.4677636	748.4160571
T449DRAFT_4496	chemotaxis protein; stimulates methylation of MCP proteins	721.9930148	688.7512114	596.7355998	583.6607106	719.2379463	746.2898751
T449DRAFT_4497	methylase of chemotaxis methyl-accepting protein	1243.432414	1252.798165	1231.970271	1168.226322	1278.789489	1247.005732
T449DRAFT_4498	hypothetical protein	4563.030732	4219.800249	3781.571245	4087.434775	4007.739243	4703.114541
T449DRAFT_4499	Response regulator receiver domain protein	1450.961807	1342.009672	1266.619434	1317.534875	1317.737393	1332.053011
T449DRAFT_4500	anti-anti-sigma regulatory factor (antagonist of anti-sigma factor)	1277.439332	1248.96111	1057.761975	1159.177318	1507.283855	1303.349554
T449DRAFT_4501	chemotaxis protein histidine kinase-like protein	5288.511636	5386.264697	4040.477497	4646.663177	5988.889254	5640.760794
T449DRAFT_4502	methyl-accepting chemotaxis protein	4517.688176	4656.265154	3647.786973	4062.097566	5347.547114	5133.666392
T449DRAFT_4503	chemotaxis signal transduction protein	1261.743831	1432.180444	982.6887862	1204.422335	1581.284871	1548.923573
T449DRAFT_4504	methyl-accepting chemotaxis protein	6901.66028	7406.473682	5474.56789	6681.784011	8243.972851	8393.103368
T449DRAFT_4505	methyl-accepting chemotaxis sensory transducer with Pas/Pac sensor	6527.584189	6322.505898	5141.550926	5455.644069	7200.169044	6993.012534
T449DRAFT_4506	"hydrogenobyrinic acid a,c-diamide synthase (glutamine-hydrolysing) ;cobyrinate a,c-diamide synthase"	1540.774948	1452.324978	1494.72643	1272.289859	1554.021339	1375.639741
T449DRAFT_4507	"predicted GTPase, G3E family"	408.0830084	408.6462619	538.0245166	415.3492499	480.3574732	420.9840321
T449DRAFT_4508	hypothetical protein	34.00691736	63.31139269	70.2608045	48.86461763	57.12359141	57.40691347
T449DRAFT_4509	precorrin-6x reductase	1510.25592	1526.188269	1702.621413	1361.874991	1483.915113	1396.901561
T449DRAFT_4510	cobalamin biosynthesis protein CbiG	676.6504583	664.7696233	695.8707075	569.1823054	650.429984	584.7000446
T449DRAFT_4511	precorrin-4 C11-methyltransferase	1130.076023	1055.189878	1212.720735	978.197253	998.3645862	1104.551539
T449DRAFT_4512	precorrin-2 C20-methyltransferase	606.8926791	576.5173789	659.2965901	596.3293152	629.6577689	536.8609501
T449DRAFT_4513	cobalamin biosynthesis protein CbiD	889.4116849	837.4370579	798.8557224	713.0614573	836.081656	846.2204282
T449DRAFT_4514	precorrin-8X methylmutase	3547.183073	3201.062385	3175.210877	2808.810614	3275.518662	3112.730419
T449DRAFT_4515	"precorrin-6Y C5,15-methyltransferase (decarboxylating)"	1782.311259	1634.585048	1466.814603	1332.013281	1676.058102	1454.308475
T449DRAFT_4516	cobaltochelatase subunit	4110.47714	3612.586438	3379.255953	3050.419001	3736.402183	3592.184456
T449DRAFT_4517	hypothetical protein	102.0207521	93.04856199	86.62290965	70.58222547	99.96628496	79.73182427
T449DRAFT_4518	"Mg chelatase, cobalamin biosynthesis protein CobN"	7301.895538	6534.503137	6162.738783	5623.955529	7105.395813	6899.460527
T449DRAFT_4519	ferredoxin	640.0276242	684.9141573	583.260925	623.476325	772.4667474	629.3498662
T449DRAFT_4520	cobalt transporter subunit CbtA	4269.176087	4319.563656	3340.756882	3640.414014	3587.101888	3680.421008
T449DRAFT_4521	cobalt transporter subunit CbtB	2932.442643	2955.490923	2330.15627	2341.882045	2656.247	2768.288939
T449DRAFT_4522	"sodium/proton antiporter, CPA1 family (TC 2.A.36)"	2935.930532	2542.048343	2446.615959	2485.761197	2310.908925	2329.23236
T449DRAFT_4523	hypothetical protein	1430.034474	1127.134643	866.2290965	966.4335487	977.5923711	1114.119358
T449DRAFT_4524	hypothetical protein	5038.255603	4671.61337	4887.457058	4976.951796	4968.454189	5302.697859
T449DRAFT_4525	hypothetical protein	3234.145038	3006.331889	2986.565429	3309.220494	3381.976264	2952.20368
T449DRAFT_4526	"haloacid dehalogenase superfamily protein, subfamily IA, variant 3 with third motif having DD or ED"	1693.37009	1496.4511	1407.141043	1518.422748	1642.303253	1559.554483
T449DRAFT_4527	beta-RFAP synthase	2530.463441	2356.910483	2602.537197	2560.867924	2374.523834	2181.462712
T449DRAFT_4528	predicted ATP-dependent carboligase	1653.259367	1599.092297	1780.582032	1699.402813	2013.606597	1754.100134
T449DRAFT_4529	methenyltetrahydromethanopterin cyclohydrolase	7497.21732	7610.796813	5002.954271	5218.560183	8584.117872	7301.308921
T449DRAFT_4530	"alpha-L-glutamate ligase, RimK family"	5748.041007	5510.009691	3845.094712	3954.414427	6352.403017	5879.956267
T449DRAFT_4531	Triphosphoribosyl-dephospho-CoA synthetase	110621.8863	120972.7232	83150.29345	98200.68834	103417.0692	100167.6224
T449DRAFT_4532	formaldehyde-activating enzyme	276566.0513	317561.3124	224137.7412	244806.3049	277745.2875	255199.2446
T449DRAFT_4533	hisA/hisF family protein	631.3079018	665.7288868	685.283463	679.5801452	730.9223173	720.7756914
T449DRAFT_4534	predicted ATP-utilizing enzyme (ATP-grasp superfamily)	3340.525652	2979.472511	3289.745613	3044.989599	2828.916038	3034.061686
T449DRAFT_4535	predicted transcriptional regulator/sugar kinase	2099.709154	2084.479641	1898.966675	2007.068924	2044.76492	1976.286151
